FranchiseeName,FranchiseeID,StoreID,StoreName
Germaine Ower,2039,100680,100680 - 5th
Barrie Jakab,2169,100679,100679 - Monument
Dunstan Blandamore,2129,100678,100678 - East
Cornell Rumford,2360,100677,100677 - Hansons
Osbourn Sharvell,2033,100676,100676 - Lerdahl
Siouxie Hantusch,2506,100675,100675 - Lillian
Gerrilee MacArd,2572,100674,100674 - Graceland
Hollis Lawden,2130,100673,100673 - Mccormick
Damita Nutbrown,2676,100672,100672 - Union
Ofella Skatcher,2435,100671,100671 - Raven
Fidelio Couchman,2155,100670,100670 - Northridge
Nico Petchey,2216,100669,100669 - Bunting
Chrisy Buscher,2018,100668,100668 - Old Shore
Rowena Mudle,2539,100667,100667 - Prentice
Rowena Mudle,2539,100666,100666 - Hazelcrest
Chrisy Buscher,2018,100665,100665 - Ilene
Lyndel Farrear,2105,100664,100664 - Badeau
Wilfred Andre,2375,100663,100663 - Fuller
Aristotle McGlashan,2317,100662,100662 - Debra
Valerye Marthen,2452,100661,100661 - Bartillon
Renate Esel,2696,100660,100660 - Sunnyside
Hugues Maddaford,2644,100659,100659 - Longview
Winnah Stobo,2213,100658,100658 - Golden Leaf
Erena Eastgate,2547,100657,100657 - Scott
Cletis Allmark,2234,100656,100656 - Texas
Field Sturgeon,2474,100655,100655 - Anniversary
Dunstan Blandamore,2129,100654,100654 - Norway Maple
Delainey Kanter,2294,100653,100653 - Heath
Vinson Staples,2438,100652,100652 - Ilene
Sybil L' Estrange,2619,100651,100651 - Saint Paul
Giustino Bour,2552,100650,100650 - Golf View
Maurene Lamb-shine,2042,100649,100649 - Hazelcrest
Melloney Timcke,2362,100648,100648 - Sycamore
Elaina Trevaskus,2237,100647,100647 - Rowland
Kory Stoyle,2116,100646,100646 - Kensington
Antone Hellwing,2183,100645,100645 - Nevada
Cletis Allmark,2234,100644,100644 - Utah
Mariel Balden,2205,100643,100643 - Forest Run
Levin Stroder,2139,100642,100642 - Troy
Samuele Tudor,2250,100641,100641 - School
Eziechiele Oliffe,2079,100640,100640 - Pond
Maye Deuss,2353,100639,100639 - Hanson
Ashley Roblett,2491,100638,100638 - Cherokee
Arlana Digwood,2281,100637,100637 - Annamark
Vinson Staples,2438,100636,100636 - Meadow Ridge
Dunstan Blandamore,2129,100635,100635 - Jana
Farly Cracknell,2515,100634,100634 - Blaine
Boony Langham,2593,100633,100633 - Gale
Atalanta Beaty,2616,100632,100632 - Sullivan
Helenka Ballingal,2280,100631,100631 - Beilfuss
Hoyt Reimers,2318,100630,100630 - Village
Batsheva Broadstock,2689,100629,100629 - Rusk
Creight Lawton,2652,100628,100628 - Beilfuss
Bessy Grint,2286,100627,100627 - John Wall
Roderick Le Gallo,2587,100626,100626 - Florence
Sharl Whorall,2214,100625,100625 - Westridge
Gamaliel Kamen,2097,100624,100624 - Summer Ridge
Sharl Whorall,2214,100623,100623 - High Crossing
Marco Jozwicki,2425,100622,100622 - Di Loreto
Kaleena Szubert,2382,100621,100621 - Barnett
Estelle Clementel,2397,100620,100620 - Katie
Curry Jowett,2386,100619,100619 - Donald
Pincus Hender,2540,100618,100618 - Lawn
Estevan Wollen,2416,100617,100617 - Harper
Ricki Winspurr,2369,100616,100616 - Crowley
Willyt Beazley,2099,100615,100615 - Warbler
Hugues Maddaford,2644,100614,100614 - Spaight
Jae Mailey,2201,100613,100613 - Mallory
Astra Capelen,2157,100612,100612 - High Crossing
Morgen Schieferstein,2543,100611,100611 - Gale
Fleur Cokayne,2462,100610,100610 - Vermont
Lorna Vasyunichev,2414,100609,100609 - Utah
Chrissy Shields,2008,100608,100608 - Messerschmidt
Northrup Blankley,2657,100607,100607 - Summerview
Hugues Maddaford,2644,100606,100606 - Hoffman
Curry Jowett,2386,100605,100605 - Emmet
Elianore Saturley,2388,100604,100604 - Hermina
Rudolf Jellett,2400,100603,100603 - Porter
Latrina Everleigh,2053,100602,100602 - Green
Wang Karby,2259,100601,100601 - Muir
Park Colthard,2638,100600,100600 - Clove
Hyacinthie Boncore,2337,100599,100599 - Nelson
Ginny Barttrum,2545,100598,100598 - Thackeray
Harrison Hoolaghan,2278,100597,100597 - Hanson
Artemis Duncombe,2322,100596,100596 - Bartelt
Port Harlett,2574,100595,100595 - Golden Leaf
Hugues Maddaford,2644,100594,100594 - Division
Sigismond Lednor,2298,100593,100593 - Grover
Sharia Hegg,2555,100592,100592 - Rigney
Ann-marie Tyers,2592,100591,100591 - Banding
Nowell Everill,2118,100590,100590 - Rowland
Windy Duggleby,2504,100589,100589 - Atwood
Thebault Cruse,2329,100588,100588 - Ludington
Damita Nutbrown,2676,100587,100587 - Little Fleur
Nicolais Helgass,2581,100586,100586 - Shelley
Price O' Liddy,2246,100585,100585 - International
Genia Fawthorpe,2257,100584,100584 - Paget
Ali Freen,2347,100583,100583 - Melody
Burke Kochl,2051,100582,100582 - Monica
Tracie Olyff,2450,100581,100581 - 3rd
Jannelle O'Cosgra,2649,100580,100580 - Ridge Oak
Hatti Croxley,2609,100579,100579 - Rusk
Jeralee Keen,2476,100578,100578 - Randy
Albie Petracchi,2361,100577,100577 - Moulton
Salvador Soppeth,2447,100576,100576 - Sunnyside
Marie-ann Lermouth,2404,100575,100575 - Vernon
Estevan Wollen,2416,100574,100574 - Nevada
Shoshanna Stirland,2517,100573,100573 - Mandrake
Shoshanna Stirland,2517,100572,100572 - Logan
Jeralee Keen,2476,100571,100571 - Harbort
Price O' Liddy,2246,100570,100570 - Messerschmidt
Kristyn Walewicz,2295,100569,100569 - Nova
Hoyt Reimers,2318,100568,100568 - Warner
Flori Jumeau,2651,100567,100567 - Cottonwood
Haskell Blackall,2328,100566,100566 - Maple
Atalanta Beaty,2616,100565,100565 - Dapin
Haskell Saxon,2055,100564,100564 - Merry
Basia Clawsley,2626,100563,100563 - Mariners Cove
Kippy Fellows,2323,100562,100562 - Ridgeview
Hoyt Reimers,2318,100561,100561 - Saint Paul
Dion Huggan,2406,100560,100560 - Fairfield
Rolf Stainton - Skinn,2589,100559,100559 - Springs
Rolf Stainton - Skinn,2589,100558,100558 - Killdeer
Petunia Fonzo,2601,100557,100557 - American
Halli Lovelace,2538,100556,100556 - Shopko
Hoyt Reimers,2318,100555,100555 - Armistice
Kippy Fellows,2323,100554,100554 - Dwight
Concordia Vicary,2463,100553,100553 - Rieder
Betty McGirr,2047,100552,100552 - Mockingbird
Marena Sutworth,2090,100551,100551 - Grim
Xena Graine,2143,100550,100550 - Fuller
Bianca Bonnick,2548,100550,100550 - Fuller
Mikkel Wimpey,2495,100549,100549 - Buena Vista
Hyacinthie Boncore,2337,100548,100548 - Blaine
Alfie Byrne,2376,100548,100548 - Blaine
Fernando Baldazzi,2131,100547,100547 - Blackbird
Somerset Reide,2628,100546,100546 - Buena Vista
Nonie Jerrems,2016,100545,100545 - Lighthouse Bay
Xena Graine,2143,100544,100544 - Larry
Devan Christophers,2269,100544,100544 - Larry
Mariel Balden,2205,100543,100543 - Fair Oaks
Jaime Hrachovec,2019,100542,100542 - Kennedy
Ezekiel Harcase,2231,100541,100541 - Kinsman
Jaime Teodoro,2171,100540,100540 - Union
Catie Negus,2580,100539,100539 - Lawn
Price O' Liddy,2246,100538,100538 - Scoville
Hermia Dudden,2470,100537,100537 - Service
Denney MacGillivray,2284,100536,100536 - Petterle
Artemis Duncombe,2322,100535,100535 - Corscot
Mavra Mackneis,2421,100534,100534 - Blue Bill Park
Ariel O'Kerin,2655,100533,100533 - Clyde Gallagher
Elaina Trevaskus,2237,100532,100532 - Linden
Laurent Jedras,2151,100532,100532 - Linden
Maurene Lamb-shine,2042,100531,100531 - Randy
Alister Barrick,2526,100530,100530 - Buena Vista
Devland Hulks,2243,100529,100529 - Acker
Egbert Tissier,2372,100528,100528 - Northland
Catie Negus,2580,100528,100528 - Northland
Reese Gasnell,2245,100527,100527 - Talisman
Pincus Hender,2540,100526,100526 - Basil
Bondie Elder,2040,100525,100525 - Thierer
Fayette Tolworthie,2554,100524,100524 - Morning
Abigael BoHlingolsen,2500,100523,100523 - Monterey
Alvera Rubenchik,2459,100522,100522 - Upham
Delilah Kingdon,2159,100521,100521 - Forster
Abigael BoHlingolsen,2500,100520,100520 - Mandrake
Maye Deuss,2353,100519,100519 - Holy Cross
Dreddy Stoltz,2613,100518,100518 - Northwestern
Abrahan Tarply,2200,100517,100517 - Vidon
Mitchel Blood,2687,100516,100516 - Nevada
Emmit Schuricke,2590,100515,100515 - Garrison
Prisca Chazier,2445,100515,100515 - Garrison
Abrahan Tarply,2200,100514,100514 - Packers
Terrence Lister,2664,100513,100513 - Hayes
Bay Bruckental,2418,100512,100512 - Hagan
Chrisy Buscher,2018,100511,100511 - Elka
Lannie Volks,2182,100510,100510 - Vera
Abrahan Tarply,2200,100509,100509 - Dottie
Renae Shearsby,2239,100508,100508 - Rutledge
Jarrid Semple,2240,100507,100507 - Stephen
Xena Graine,2143,100506,100506 - Waxwing
Maye Deuss,2353,100505,100505 - Scott
Batsheva Broadstock,2689,100504,100504 - Upham
Laird O'Brogane,2468,100503,100503 - Acker
Jarrid Semple,2240,100502,100502 - Huxley
Daphene Hame,2667,100501,100501 - Del Mar
Ody Sunshine,2219,100500,100500 - Veith
Rolf Stainton - Skinn,2589,100499,100499 - American
Aristotle McGlashan,2317,100498,100498 - Longview
Terese Gainsboro,2045,100497,100497 - Lakeland
Betty McGirr,2047,100496,100496 - Texas
Antone Hellwing,2183,100495,100495 - Manitowish
Bancroft Gawthorp,2575,100495,100495 - Manitowish
Maggy Hintzer,2135,100494,100494 - Lotheville
Concordia Vicary,2463,100493,100493 - Prentice
Vinson Staples,2438,100492,100492 - Graceland
Concordia Banker,2082,100491,100491 - Homewood
Emmit Schuricke,2590,100490,100490 - Morrow
Elaina Trevaskus,2237,100489,100489 - Vera
Kerby Whawell,2396,100488,100488 - Comanche
Willyt Beazley,2099,100487,100487 - Schmedeman
Siouxie Hantusch,2506,100486,100486 - Sachtjen
Bret Seeking,2117,100485,100485 - Bultman
Rachelle Marguerite,2484,100484,100484 - Gateway
Regan Cope,2249,100483,100483 - Declaration
Tory Holdworth,2291,100482,100482 - Clemons
Roderick Le Gallo,2587,100481,100481 - Shopko
Nicolais Helgass,2581,100481,100481 - Shopko
Ker Musso,2327,100480,100480 - Armistice
Ariel O'Kerin,2655,100479,100479 - Kedzie
Helenka Ballingal,2280,100478,100478 - Susan
Farrel Simanek,2339,100477,100477 - Maple Wood
Ber Koomar,2276,100476,100476 - Autumn Leaf
Wrennie Yuryatin,2242,100475,100475 - Fair Oaks
Albie Petracchi,2361,100474,100474 - 4th
Chrisy Buscher,2018,100473,100473 - Kedzie
Alexio Pearlman,2293,100472,100472 - Bowman
Coralie Gabotti,2262,100471,100471 - Little Fleur
Jaime Teodoro,2171,100470,100470 - Eastwood
Jae Mailey,2201,100469,100469 - Summer Ridge
Reid Ireson,2606,100468,100468 - Melby
Yasmeen Woolard,2380,100467,100467 - Moland
Isabeau Brownsea,2585,100466,100466 - Sachs
Somerset Reide,2628,100465,100465 - Lien
Hugues Maddaford,2644,100464,100464 - Bellgrove
Vinson Staples,2438,100463,100463 - Bayside
Sorcha Kersley,2442,100462,100462 - Troy
Jannelle O'Cosgra,2649,100461,100461 - Cottonwood
Niven Gowling,2001,100460,100460 - Kennedy
Wilfred Andre,2375,100459,100459 - Lillian
Sharl McGarvey,2683,100458,100458 - Northfield
Yasmeen Woolard,2380,100457,100457 - Logan
Field Sturgeon,2474,100456,100456 - Hoepker
Britney Rudd,2377,100455,100455 - Mitchell
Bondie Elder,2040,100454,100454 - Westerfield
Jeralee Keen,2476,100453,100453 - Delladonna
Hugues Maddaford,2644,100452,100452 - Troy
Pincus Hender,2540,100451,100451 - Anthes
Abigael BoHlingolsen,2500,100450,100450 - Ruskin
Estevan Wollen,2416,100449,100449 - Artisan
Ximenes Cocke,2142,100448,100448 - Continental
Ynez Stapley,2621,100447,100447 - Crest Line
Emmett Willgoss,2226,100446,100446 - Luster
Petunia Fonzo,2601,100445,100445 - Burning Wood
Chrissy Shields,2008,100444,100444 - Sunnyside
Karlotta Fassam,2492,100443,100443 - Monica
Nanni Hassin,2108,100442,100442 - Scoville
Marena Sutworth,2090,100441,100441 - Sutteridge
Delilah Kingdon,2159,100440,100440 - Transport
Abbi Sher,2035,100439,100439 - Anhalt
Daryle Tothacot,2359,100438,100438 - Merchant
Moishe Alleburton,2180,100437,100437 - Meadow Ridge
Rowena Mudle,2539,100436,100436 - Brentwood
Prudi Sherrin,2465,100435,100435 - Bultman
Harrison Hoolaghan,2278,100434,100434 - Bultman
Latrina Everleigh,2053,100433,100433 - Anhalt
Derrick Duffit,2274,100432,100432 - Homewood
Douglass Baake,2364,100431,100431 - Cascade
Aindrea Clapperton,2439,100430,100430 - Derek
Berenice Beverstock,2338,100429,100429 - Grasskamp
Bret Seeking,2117,100428,100428 - Crest Line
Kippy Fellows,2323,100427,100427 - Dayton
Alexio Pearlman,2293,100426,100426 - Columbus
Ber Koomar,2276,100425,100425 - Fairview
Corenda Kerwin,2596,100424,100424 - Ohio
Brady Clark,2261,100423,100423 - Debs
Mattias Neeves,2031,100422,100422 - Moland
Casey Sollis,2520,100421,100421 - Hintze
Fleur Cokayne,2462,100420,100420 - Basil
Levin Stroder,2139,100419,100419 - Hermina
Farly Cracknell,2515,100418,100418 - Maple
Farly Cracknell,2515,100417,100417 - Waxwing
Hugues Maddaford,2644,100416,100416 - Union
Sutherlan Nobes,2308,100415,100415 - Utah
Douglass Baake,2364,100414,100414 - Summer Ridge
Maggy Hintzer,2135,100413,100413 - Mendota
Mureil Olive,2285,100412,100412 - Kings
Lem Jorgensen,2602,100411,100411 - Fordem
Lu O'Kenny,2271,100410,100410 - Mitchell
Reuben Boothroyd,2604,100409,100409 - Caliangt
Bliss Milliken,2211,100408,100408 - Pennsylvania
Ambrosius Bargh,2277,100407,100407 - Jay
Pincus Hender,2540,100406,100406 - Hudson
Theresina Sloper,2409,100405,100405 - Orin
Emmit Schuricke,2590,100404,100404 - American Ash
Lorna Vasyunichev,2414,100403,100403 - Manitowish
Delilah Kingdon,2159,100402,100402 - Mcguire
Josias Harbisher,2009,100401,100401 - Hansons
Antone Hellwing,2183,100400,100400 - Bonner
Nanni Hassin,2108,100399,100399 - Pleasure
Danyette Constantine,2411,100398,100398 - Acker
Vinson Staples,2438,100397,100397 - Roth
Concordia Banker,2082,100396,100396 - Rutledge
Kerby Whawell,2396,100395,100395 - Veith
Theodor Jeannel,2089,100394,100394 - Rockefeller
Nowell Everill,2118,100393,100393 - Algoma
Elianore Saturley,2388,100392,100392 - Hallows
Dunstan Blandamore,2129,100391,100391 - Comanche
Bianca Bonnick,2548,100390,100390 - Trailsway
Bari Leavesley,2181,100389,100389 - Schiller
Ottilie Matteini,2307,100388,100388 - Lighthouse Bay
Lexine Callis,2537,100388,100388 - Lighthouse Bay
Hyacinthie Boncore,2337,100387,100387 - Division
Percival Winchester,2179,100386,100386 - School
Theodor Jeannel,2089,100385,100385 - Pond
Lida Gallelli,2006,100384,100384 - Schiller
Klara Parcall,2427,100383,100383 - Londonderry
Anastasie Gergler,2529,100382,100382 - Bartillon
Vinson Staples,2438,100381,100381 - Village Green
Adolphus Rustich,2062,100380,100380 - Dakota
Laird O'Brogane,2468,100379,100379 - Tennyson
Grazia Izakson,2603,100378,100378 - Chinook
Reid Ireson,2606,100377,100377 - Clarendon
Fayre Tomsa,2210,100376,100376 - Bultman
Nicolas Maxweell,2466,100375,100375 - Hoepker
Kin Bracchi,2267,100374,100374 - 6th
Brady Clark,2261,100373,100373 - Karstens
Haslett Mascall,2501,100372,100372 - Acker
Rebe Cream,2227,100371,100371 - Bay
Stanislas Caughte,2560,100370,100370 - Weeping Birch
Mattias Neeves,2031,100369,100369 - Armistice
Paola Guillain,2313,100368,100368 - Glacier Hill
Ambrosius Bargh,2277,100367,100367 - Sunbrook
Court Harrowell,2691,100366,100366 - Larry
Theodor Jeannel,2089,100365,100365 - Morrow
Maggy Hintzer,2135,100364,100364 - Rutledge
Bret Seeking,2117,100363,100363 - Green
Porter Rein,2646,100362,100362 - Harper
Falkner Tison,2668,100361,100361 - Hoepker
Abrahan Tarply,2200,100360,100360 - Sage
Em Sangster,2236,100359,100359 - Nevada
Lu O'Kenny,2271,100358,100358 - Mcbride
Loella Riccardini,2516,100358,100358 - Mcbride
Fleur Cokayne,2462,100357,100357 - Canary
Concordia Vicary,2463,100356,100356 - Roxbury
Patricia Howick,2620,100355,100355 - Manley
Cletis Jan,2195,100354,100354 - Sherman
Mattias Neeves,2031,100353,100353 - Petterle
Dari Olekhov,2309,100352,100352 - Bluestem
Steven Boldock,2185,100351,100351 - Sullivan
Jada Wigelsworth,2292,100350,100350 - Hooker
Timi O'Daly,2348,100349,100349 - Crowley
Avigdor Bahde,2007,100348,100348 - Morningstar
Moina Czyz,2336,100347,100347 - Porter
Wrennie Yuryatin,2242,100346,100346 - Lotheville
Dunstan Blandamore,2129,100345,100345 - Browning
Samuele Tudor,2250,100344,100344 - Nelson
Lannie Volks,2182,100343,100343 - Ridgeview
Tammara Vaen,2514,100342,100342 - Fuller
Samuele Tudor,2250,100341,100341 - Bunting
Bianca Boyne,2273,100340,100340 - Algoma
Suzie Hustings,2385,100339,100339 - Lakewood Gardens
Gerhardine Okey,2198,100338,100338 - Little Fleur
Morten Garstang,2127,100338,100338 - Little Fleur
Salomon Vasilechko,2407,100337,100337 - 4th
Cletis Allmark,2234,100336,100336 - Knutson
Porter Rein,2646,100335,100335 - Trailsway
Ann-marie Tyers,2592,100334,100334 - 1st
Brady Clark,2261,100333,100333 - Quincy
Brady Clark,2261,100332,100332 - Hoepker
Auberon Learmont,2063,100331,100331 - Chinook
Damita Nutbrown,2676,100330,100330 - Thackeray
Bessy Grint,2286,100329,100329 - Pond
Catharina Pletts,2223,100328,100328 - Di Loreto
Cletis Jan,2195,100327,100327 - Dorton
Helenka Ballingal,2280,100326,100326 - Drewry
Newton Cassley,2387,100325,100325 - Fuller
Rowena Mudle,2539,100324,100324 - Cottonwood
Jeralee Keen,2476,100323,100323 - Del Sol
Kaleena Szubert,2382,100322,100322 - Hallows
Lu O'Kenny,2271,100321,100321 - International
Anselma Glancey,2671,100320,100320 - Moland
Estevan Wollen,2416,100319,100319 - Kingsford
Desmund Tailour,2446,100318,100318 - Carpenter
Imojean Gooly,2510,100317,100317 - Tomscot
Rudolf Jellett,2400,100316,100316 - Hudson
Hoyt Reimers,2318,100315,100315 - Lighthouse Bay
Melisande Olliar,2561,100314,100314 - Boyd
Marena Sutworth,2090,100313,100313 - Mcbride
Sherman Boustead,2302,100312,100312 - 4th
Steve Paal,2367,100312,100312 - 4th
Derrick Duffit,2274,100311,100311 - Bobwhite
Nicolais Helgass,2581,100310,100310 - Utah
Jannelle Ryan,2648,100309,100309 - Weeping Birch
Ilise Troak,2565,100308,100308 - Stang
Wrennie Yuryatin,2242,100307,100307 - Shopko
Archy Janos,2373,100306,100306 - Luster
Blinni Muddle,2483,100305,100305 - Mcguire
Ferd Fairweather,2455,100304,100304 - Shopko
Glad Bagott,2557,100303,100303 - Dottie
Estelle Clementel,2397,100302,100302 - Lakewood Gardens
Cletis Jan,2195,100301,100301 - Kings
Ava Cawte,2072,100300,100300 - Twin Pines
Aylmar Ianne,2188,100299,100299 - Quincy
Karrie Greenway,2584,100298,100298 - 7th
Tasia Fradson,2037,100297,100297 - Duke
Sorcha Kersley,2442,100296,100296 - Marcy
Yard Avramow,2530,100295,100295 - Glacier Hill
Janaye Syphas,2102,100294,100294 - Hoffman
Niven Gowling,2001,100293,100293 - Jenifer
Willy Steade,2647,100292,100292 - Pawling
Bordy Humphries,2260,100291,100291 - Eastlawn
Jae Mailey,2201,100290,100290 - Spohn
Ruthi Copozio,2512,100289,100289 - Village Green
Ann-marie Tyers,2592,100288,100288 - Sachs
Farly Cracknell,2515,100287,100287 - Kinsman
Clarice Pyffe,2022,100286,100286 - Helena
Hyacinthie Boncore,2337,100285,100285 - Magdeline
Dani Bax,2114,100284,100284 - Waywood
Devland Hulks,2243,100283,100283 - Knutson
Delilah Kingdon,2159,100282,100282 - Monterey
Fayette Tolworthie,2554,100281,100281 - Duke
Samuele Tudor,2250,100280,100280 - Dayton
Vi Brearty,2199,100279,100279 - Del Mar
Sutherlan Nobes,2308,100278,100278 - Shoshone
Janaye Syphas,2102,100277,100277 - Anzinger
Lacie McGillivrie,2325,100276,100276 - Ruskin
L;urette McVaugh,2115,100275,100275 - Tennessee
Sigismond Lednor,2298,100274,100274 - Katie
Theodor Jeannel,2089,100273,100273 - Oriole
Roderick Le Gallo,2587,100272,100272 - Sugar
Hermy Pigrome,2319,100271,100271 - Bashford
Farley Tolomei,2618,100270,100270 - Shasta
Xena Graine,2143,100269,100269 - Steensland
Estevan Wollen,2416,100268,100268 - Ludington
Valerye Marthen,2452,100267,100267 - Superior
Mord McTerry,2551,100266,100266 - Onsgard
Kathleen Ohms,2562,100265,100265 - Red Cloud
Lewiss Al Hirsi,2583,100264,100264 - Eastwood
Nollie Beasant,2100,100263,100263 - Kingsford
Estevan Wollen,2416,100262,100262 - Stang
Dari Olekhov,2309,100261,100261 - Hauk
Dari Olekhov,2309,100260,100260 - Lillian
Mariya Woollends,2303,100259,100259 - Bowman
Fayette Tolworthie,2554,100258,100258 - American Ash
Tonie Gobeau,2093,100257,100257 - 7th
Jaime Teodoro,2171,100256,100256 - Lukken
Ynez Stapley,2621,100255,100255 - Mccormick
Xena Graine,2143,100254,100254 - 3rd
Egbert Tissier,2372,100253,100253 - Farmco
Tonie Gobeau,2093,100252,100252 - Lawn
Paola Guillain,2313,100251,100251 - Parkside
Park Colthard,2638,100250,100250 - David
Derk Desseine,2641,100249,100249 - Sunfield
